ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11575070,JC127003,1/23/2019 15:09,021XX N CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1414,14,1,22,04A,1157358,1914027,2019,1/30/2019 16:14,41.91985499,-87.69726737,"(41.919854993, -87.697267367)"
11575072,JC126974,1/23/2019 14:51,028XX W HARRISON ST,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,STREET,TRUE,FALSE,1135,11,28,27,26,1157599,1897241,2019,1/30/2019 16:14,41.87378782,-87.69683944,"(41.873787823, -87.69683944)"
11575073,JC126946,1/23/2019 15:35,068XX W BELMONT AVE,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,2511,25,36,18,6,1130407,1920510,2019,1/30/2019 16:14,41.93815097,-87.79614197,"(41.938150973, -87.796141973)"
11575074,JC126777,1/23/2019 13:22,014XX E 67TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,332,3,5,43,08B,1186976,1860524,2019,1/30/2019 16:14,41.77238569,-87.59014868,"(41.772385688, -87.590148678)"
11575077,JC126965,1/23/2019 6:00,051XX S MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,811,8,14,56,14,1137570,1869841,2019,1/30/2019 16:14,41.79898202,-87.7710358,"(41.798982022, -87.771035796)"
11575078,JC126772,1/23/2019 12:45,086XX S FRANCISCO AVE,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,835,8,18,70,08B,1158563,1847025,2019,1/30/2019 16:14,41.73596889,-87.69467008,"(41.735968886, -87.694670082)"
11575080,JC127071,1/22/2019 19:29,013XX N HUDSON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1821,18,27,8,26,1173068,1909520,2019,1/29/2019 16:19,41.90715332,-87.63968057,"(41.907153315, -87.639680572)"
11575081,JC127010,1/23/2019 0:00,014XX N ELSTON AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1433,14,27,24,10,1167429,1909721,2019,1/30/2019 16:14,41.90782813,-87.66038914,"(41.907828134, -87.660389136)"
11575086,JC127098,1/23/2019 15:16,076XX S LOOMIS BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,612,6,17,71,6,1168325,1854015,2019,1/30/2019 16:14,41.75494607,-87.65870476,"(41.754946068, -87.65870476)"
11575088,JC127028,1/4/2019 23:00,061XX S CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,FALSE,FALSE,812,8,13,64,14,1140117,1863380,2019,1/26/2019 16:02,41.78120583,-87.76185268,"(41.781205825, -87.761852676)"
11575089,JC126908,1/23/2019 15:10,004XX S SACRAMENTO BLVD,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,TRUE,1134,11,28,27,08A,1156441,1897958,2019,1/30/2019 16:14,41.87577883,-87.70107168,"(41.875778829, -87.701071683)"
11575090,JC127036,1/23/2019 16:05,044XX S EVANS AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,221,2,3,38,08A,1181894,1875785,2019,1/30/2019 16:14,41.8143822,-87.60830581,"(41.814382204, -87.608305812)"
11575091,JC127072,1/17/2019 1:00,070XX N WOLCOTT AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,2424,24,49,1,11,1162314,1947211,2019,1/26/2019 16:02,42.01081108,-87.67812588,"(42.010811084, -87.67812588)"
11575093,JC127027,1/23/2019 16:00,050XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,223,2,4,38,6,1182443,1871594,2019,1/30/2019 16:14,41.80286904,-87.60642207,"(41.802869042, -87.60642207)"
11575095,JC127026,1/23/2019 14:40,055XX W BLOOMINGDALE AVE,2026,NARCOTICS,POSS: PCP,STREET,TRUE,FALSE,2532,25,37,25,18,1139030,1911416,2019,1/30/2019 16:14,41.9130434,-87.76467177,"(41.913043401, -87.764671768)"
11575100,JC126947,1/22/2019 21:00,003XX W 109TH ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,513,5,34,49,3,1175968,1832644,2019,1/29/2019 16:19,41.69613332,-87.6313341,"(41.696133316, -87.6313341)"
11575101,JC127002,1/22/2019 21:45,007XX E 107TH ST,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,513,5,9,50,3,1182980,1833894,2019,1/29/2019 16:19,41.69940379,-87.60562208,"(41.699403785, -87.605622083)"
11575102,JC126958,1/23/2019 14:35,002XX N PULASKI RD,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,TAVERN/LIQUOR STORE,TRUE,FALSE,1114,11,28,26,26,1149685,1901270,2019,1/30/2019 16:14,41.88500121,-87.72579133,"(41.885001213, -87.725791327)"
11575103,JC126973,1/23/2019 10:45,020XX E 87TH ST,880,THEFT,PURSE-SNATCHING,CTA BUS STOP,FALSE,FALSE,412,4,8,45,6,1191120,1847687,2019,1/30/2019 16:14,41.7370606,-87.5753728,"(41.737060596, -87.575372796)"
11575104,JC125902,1/22/2019 17:45,003XX E GARFIELD BLVD,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,231,2,3,40,08B,1179640,1868628,2019,1/29/2019 16:19,41.79479466,-87.61679251,"(41.794794662, -87.61679251)"
11575105,JC126896,1/21/2019 15:07,002XX E 115TH ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,531,5,9,49,6,1180081,1828763,2019,1/28/2019 16:14,41.68539033,-87.61639323,"(41.685390327, -87.616393231)"
11575106,JC127109,1/17/2019 17:03,035XX N RETA AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1924,19,44,6,6,1169966,1923690,2019,1/26/2019 16:02,41.94610475,-87.65066105,"(41.94610475, -87.650661051)"
11575107,JC125238,1/22/2019 9:05,105XX S CORLISS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,512,5,9,50,08B,1183448,1835087,2019,1/30/2019 16:08,41.70266667,-87.60387149,"(41.702666667, -87.603871491)"
11575108,JC127013,1/22/2019 14:29,0000X W 112TH PL,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,522,5,34,49,6,1177978,1830373,2019,1/29/2019 16:19,41.68985617,-87.62404325,"(41.689856173, -87.624043246)"
11575110,JC126738,1/22/2019 21:00,001XX E 111TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,531,5,9,49,7,1179005,1831387,2019,1/29/2019 16:19,41.69261547,-87.62025267,"(41.692615467, -87.620252673)"
11575111,JC127075,1/23/2019 16:43,014XX S SPRINGFIELD AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,1011,10,24,29,26,1150614,1892731,2019,1/30/2019 16:14,41.86155114,-87.72260297,"(41.861551135, -87.722602971)"
11575118,JC126718,1/23/2019 10:40,043XX W CULLERTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1012,10,24,29,15,1147851,1890069,2019,1/30/2019 16:14,41.85429976,-87.73281388,"(41.85429976, -87.732813882)"
11575119,JC127023,1/23/2019 10:25,057XX N CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2011,20,40,2,11,1158622,1938124,2019,1/30/2019 16:14,41.98595276,-87.69196064,"(41.985952759, -87.691960635)"
11575120,JC127007,1/23/2019 15:59,066XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,723,7,6,68,14,1172109,1860955,2019,1/30/2019 16:14,41.77390802,-87.64463385,"(41.773908018, -87.644633853)"
11575121,JC126900,1/23/2019 13:30,039XX W 79TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,834,8,18,70,08B,1151370,1851889,2019,1/30/2019 16:14,41.74946001,-87.72089612,"(41.749460005, -87.72089612)"
11575122,JC127081,1/23/2019 16:07,067XX W ARCHER AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,811,8,23,56,26,1132440,1867332,2019,1/30/2019 16:14,41.79218741,-87.78990729,"(41.792187414, -87.789907287)"
11575123,JC127048,1/23/2019 8:00,012XX S SAWYER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1022,10,24,29,20,1154889,1894311,2019,1/30/2019 16:14,41.86580231,-87.70686781,"(41.865802306, -87.706867809)"
11575124,JC127096,1/23/2019 17:01,038XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1151170,1894442,2019,1/30/2019 16:14,41.86623545,-87.72051715,"(41.866235446, -87.720517147)"
11575125,JC127033,1/23/2019 15:45,038XX W 79TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,833,8,18,70,08A,1151692,1851944,2019,1/30/2019 16:14,41.74960464,-87.71971473,"(41.749604639, -87.719714728)"
11575126,JC127066,1/10/2019 19:30,079XX S WOOD ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,611,6,17,71,5,1165728,1852066,2019,1/26/2019 16:02,41.74965323,-87.66827726,"(41.749653225, -87.668277264)"
11575127,JC127000,1/23/2019 10:30,004XX E 81ST ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,631,6,6,44,6,1180790,1851398,2019,1/30/2019 16:14,41.74748743,-87.61310461,"(41.747487427, -87.613104612)"
11575128,JC126938,1/23/2019 14:30,063XX S CALIFORNIA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,GAS STATION,FALSE,TRUE,823,8,17,66,26,1158799,1862584,2019,1/30/2019 16:14,41.77866036,-87.69338142,"(41.778660358, -87.693381423)"
11575130,JC127046,1/23/2019 15:00,041XX W CRYSTAL ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2534,25,37,23,6,1148599,1908015,2019,1/30/2019 16:14,41.90353124,-87.72960504,"(41.903531239, -87.729605043)"
11575131,JC127137,1/22/2019 20:00,014XX N DEARBORN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1824,18,2,8,6,1175666,1910010,2019,1/29/2019 16:19,41.90843985,-87.63012234,"(41.908439851, -87.630122341)"
11575132,JC126992,1/2/2019 10:34,045XX S LOWE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,925,9,11,61,11,1172725,1874726,2019,1/26/2019 16:02,41.81168357,-87.64196975,"(41.811683565, -87.641969753)"
11575135,JC127143,1/11/2019 9:00,069XX S CAMPBELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,832,8,17,66,26,1160904,1858658,2019,1/26/2019 16:02,41.76784361,-87.68577267,"(41.767843612, -87.685772673)"
11575136,JC127158,1/23/2019 17:45,0000X E MADISON ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,1176542,1900407,2019,1/30/2019 16:14,41.88206899,-87.62719472,"(41.88206899, -87.627194723)"
11575138,JC127116,1/23/2019 17:30,015XX N MILWAUKEE AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1424,14,1,24,6,1163022,1910404,2019,1/30/2019 16:14,41.90979607,-87.67655887,"(41.909796068, -87.67655887)"
11575139,JC127107,1/23/2019 12:07,081XX S WESTERN AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,835,8,18,70,6,1161791,1850616,2019,1/30/2019 16:14,41.74575681,-87.68274432,"(41.745756805, -87.682744319)"
11575140,JC126937,1/19/2019 11:00,068XX N CALIFORNIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2411,24,50,2,11,1156431,1945077,2019,1/26/2019 16:10,42.00507683,-87.69982987,"(42.005076826, -87.699829872)"
11575143,JC127118,1/23/2019 16:55,041XX N ELSTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SMALL RETAIL STORE,TRUE,FALSE,1723,17,39,16,18,1150406,1927136,2019,1/30/2019 16:14,41.95596582,-87.72246707,"(41.955965816, -87.722467073)"
11575145,JC126964,1/23/2019 15:00,035XX N HARLEM AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,FALSE,FALSE,1632,16,38,17,11,1127445,1922770,2019,1/30/2019 16:14,41.9444031,-87.80697718,"(41.944403102, -87.806977178)"
11575147,JC126985,1/23/2019 13:00,004XX E 79TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,FALSE,FALSE,624,6,6,69,11,1180467,1852722,2019,1/30/2019 16:14,41.75112804,-87.61424762,"(41.751128044, -87.614247622)"
11575150,JC126963,1/23/2019 15:35,071XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,CONVENIENCE STORE,TRUE,FALSE,324,3,7,43,08B,1188052,1857743,2019,1/30/2019 16:14,41.7647288,-87.58629297,"(41.764728804, -87.586292974)"
11575151,JC126891,1/23/2019 15:03,048XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1143844,1910199,2019,1/30/2019 16:14,41.90961488,-87.74701658,"(41.909614875, -87.747016581)"
11575152,JC127004,1/23/2019 11:00,087XX S DAUPHIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,632,6,8,44,08B,1184064,1847410,2019,1/30/2019 16:14,41.7364681,-87.60123216,"(41.736468098, -87.601232164)"
11575153,JC127163,1/23/2019 17:30,051XX S DR MARTIN LUTHER KING JR DR,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,231,2,3,40,6,1179796,1871087,2019,1/30/2019 16:14,41.80153881,-87.61614523,"(41.801538809, -87.616145232)"
11575155,JC126953,1/23/2019 15:15,007XX S DESPLAINES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,TRUE,124,1,25,28,14,1172036,1897018,2019,1/30/2019 16:14,41.87286989,-87.64384055,"(41.872869892, -87.643840549)"
11575157,JC127104,1/23/2019 17:20,002XX E 35TH ST,460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,211,2,4,35,08B,1178598,1881840,2019,1/30/2019 16:14,41.83107329,-87.62021144,"(41.831073285, -87.620211441)"
11575158,JC127073,1/23/2019 16:23,079XX S SACRAMENTO AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,835,8,18,70,08A,1157757,1851835,2019,1/30/2019 16:14,41.74918468,-87.69749279,"(41.749184682, -87.697492791)"
11575160,JC127011,1/21/2019 15:00,080XX S WOOD ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,611,6,17,71,6,1165744,1851470,2019,1/28/2019 16:14,41.74801738,-87.66823552,"(41.748017376, -87.668235516)"
11575162,JC127018,1/23/2019 16:20,010XX N CALIFORNIA AVE,460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,1211,12,26,24,08B,1157541,1906615,2019,1/30/2019 16:14,41.89951213,-87.69679709,"(41.899512132, -87.696797092)"
11575163,JC127041,1/22/2019 17:00,008XX S CICERO AVE,330,ROBBERY,AGGRAVATED,STREET,FALSE,FALSE,1533,15,29,25,3,1144522,1895799,2019,1/29/2019 16:19,41.87008686,-87.74488864,"(41.87008686, -87.744888644)"
11575164,JC127144,1/23/2019 17:10,002XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,113,1,42,32,26,1176417,1899156,2019,1/30/2019 16:14,41.878639,-87.62769149,"(41.878638996, -87.627691486)"
11575165,JC126886,1/23/2019 12:30,004XX N LARAMIE AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1523,15,37,25,2,1141628,1902375,2019,1/30/2019 16:14,41.88818618,-87.75535096,"(41.888186183, -87.75535096)"
11575167,JC127094,1/23/2019 15:40,047XX N CUMBERLAND AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,GROCERY FOOD STORE,TRUE,FALSE,1614,16,38,76,17,1119317,1930679,2019,1/30/2019 16:14,41.96623947,-87.83668449,"(41.966239473, -87.83668449)"
11575172,JC127150,1/22/2019 15:00,031XX N KILDARE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2523,25,31,20,6,1147045,1920439,2019,1/29/2019 16:19,41.93765376,-87.73499487,"(41.937653764, -87.734994871)"
11575173,JC127198,1/23/2019 12:00,002XX W WASHINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,122,1,42,32,14,1174561,1900806,2019,1/30/2019 16:14,41.88320837,-87.63445694,"(41.883208368, -87.634456935)"
11575174,JC127117,1/23/2019 17:24,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2019,1/30/2019 16:14,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
11575175,JC126864,1/23/2019 13:03,040XX S WESTERN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,921,9,12,58,26,1161037,1877874,2019,1/30/2019 16:14,41.82057208,-87.68475376,"(41.820572084, -87.684753761)"
11575178,JC126756,1/22/2019 22:00,109XX S PEORIA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2233,22,34,75,7,1172266,1832246,2019,1/29/2019 16:19,41.69512314,-87.64490013,"(41.695123141, -87.644900128)"
11575179,JC127067,1/23/2019 0:00,008XX N PAULINA ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1213,12,1,24,5,1164898,1906071,2019,1/30/2019 16:14,41.89786639,-87.66979037,"(41.897866388, -87.669790369)"
11575180,JC127047,1/23/2019 16:30,023XX E 75TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,414,4,7,43,6,1193319,1855694,2019,1/30/2019 16:14,41.75897904,-87.56705522,"(41.758979044, -87.567055222)"
11575181,JC127173,1/15/2019 17:30,115XX S PEORIA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,524,5,34,53,26,1172151,1828154,2019,1/26/2019 16:02,41.68389656,-87.64544082,"(41.683896564, -87.645440819)"
11575182,JC127056,1/23/2019 14:30,027XX N SAWYER AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1412,14,35,22,5,1154081,1917990,2019,1/30/2019 16:14,41.93079585,-87.70920166,"(41.930795852, -87.709201657)"
11575184,JC127160,1/23/2019 17:10,002XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,113,1,42,32,26,1176417,1899156,2019,1/30/2019 16:14,41.878639,-87.62769149,"(41.878638996, -87.627691486)"
11575187,JC127001,1/22/2019 20:00,062XX N CLAREMONT AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2413,24,50,2,6,1159517,1941439,2019,1/29/2019 16:19,41.99503081,-87.68857707,"(41.995030809, -87.688577065)"
11575188,JC127147,1/23/2019 17:24,048XX W VAN BUREN ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1533,15,24,25,18,1144185,1897574,2019,1/30/2019 16:14,41.87496401,-87.74608131,"(41.874964014, -87.746081305)"
11575190,JC127186,1/21/2019 18:00,035XX S WALLACE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,915,9,11,60,26,1172875,1881485,2019,1/28/2019 16:14,41.83022758,-87.64121986,"(41.830227581, -87.641219862)"
11575192,JC127200,1/23/2019 17:26,001XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,11,1176341,1901230,2019,1/30/2019 16:14,41.88433188,-87.62790794,"(41.884331884, -87.627907944)"
11575195,JC127103,1/23/2019 16:15,001XX S STATE ST,460,BATTERY,SIMPLE,DRUG STORE,FALSE,FALSE,112,1,42,32,08B,1176406,1899607,2019,1/30/2019 16:14,41.87987681,-87.62771826,"(41.879876814, -87.627718261)"
11575197,JC127100,1/23/2019 16:45,0000X E 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,322,3,6,69,14,1178158,1859952,2019,1/30/2019 16:14,41.77102061,-87.62248996,"(41.771020613, -87.622489958)"
11575198,JC127114,1/23/2019 17:10,020XX E 73RD ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,333,3,5,43,04A,1191269,1856972,2019,1/30/2019 16:14,41.76253584,-87.57452691,"(41.762535844, -87.574526913)"
11575200,JC127149,1/23/2019 17:45,005XX N STATE ST,870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,1834,18,42,8,6,1176278,1903807,2019,1/30/2019 16:14,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
11575202,JC127205,1/23/2019 17:45,034XX N TRIPP AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,FALSE,FALSE,1731,17,30,16,26,1147445,1922585,2019,1/30/2019 16:14,41.9435349,-87.73346959,"(41.943534903, -87.733469594)"
11575205,JC127206,1/23/2019 18:40,002XX S WABASH AVE,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,113,1,42,32,6,1176845,1899365,2019,1/30/2019 16:14,41.87920284,-87.62611365,"(41.879202837, -87.626113652)"
11575206,JC127232,1/23/2019 17:46,020XX W MELROSE ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1921,19,32,5,6,1162128,1921576,2019,1/30/2019 16:14,41.9404715,-87.67953012,"(41.940471503, -87.679530122)"
11575207,JC127252,1/23/2019 19:10,079XX S LAFAYETTE AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,623,6,17,44,26,1177312,1852570,2019,1/30/2019 16:14,41.75078272,-87.62581362,"(41.750782715, -87.625813624)"
11575208,JC127070,1/23/2019 10:30,072XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,TRUE,324,3,7,43,6,1188179,1857145,2019,1/30/2019 16:14,41.76308481,-87.58584654,"(41.763084812, -87.585846538)"
11575209,JC127208,1/23/2019 1:00,070XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,733,7,6,68,14,1169866,1858215,2019,1/30/2019 16:14,41.76643811,-87.65293569,"(41.766438113, -87.652935688)"
11575210,JC127250,1/18/2019 3:00,022XX N LINCOLN AVE,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1812,18,43,7,6,1171576,1915192,2019,1/26/2019 16:02,41.92275055,-87.64499406,"(41.922750548, -87.644994062)"
11575211,JC127209,1/23/2019 9:30,004XX W 80TH ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,621,6,17,44,6,1174759,1851879,2019,1/30/2019 16:14,41.74894375,-87.63518955,"(41.748943754, -87.635189547)"
11575212,JC127258,1/23/2019 9:00,056XX S CAMPBELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,824,8,15,63,11,1160669,1867115,2019,1/30/2019 16:14,41.79105565,-87.68640085,"(41.791055646, -87.686400848)"
11575213,JC127178,1/21/2019 15:00,085XX S EXCHANGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,423,4,10,46,14,1197297,1848838,2019,1/28/2019 16:14,41.74006752,-87.55270435,"(41.740067519, -87.552704345)"
11575215,JC127203,1/16/2019 18:00,046XX S HARDING AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,821,8,14,57,6,1150804,1873603,2019,1/26/2019 16:02,41.80905769,-87.7224049,"(41.809057688, -87.722404901)"
11575216,JC126731,1/21/2019 18:00,016XX N LECLAIRE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,2533,25,37,25,26,1142305,1910386,2019,1/28/2019 16:14,41.91015675,-87.75266563,"(41.910156752, -87.75266563)"
11575217,JC127101,1/23/2019 17:00,008XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1833,18,2,8,6,1177338,1906181,2019,1/30/2019 16:14,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
11575218,JC127185,1/23/2019 17:40,019XX W ARMITAGE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1432,14,32,22,6,1162910,1913310,2019,1/30/2019 16:14,41.91777269,-87.6768886,"(41.917772686, -87.676888602)"
11575221,JC127083,1/22/2019 20:00,008XX W 76TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,621,6,17,71,08B,1172154,1854464,2019,1/29/2019 16:19,41.75609493,-87.6446594,"(41.756094931, -87.644659401)"
11575222,JC127156,1/23/2019 16:21,039XX W VAN BUREN ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1132,11,28,26,18,1150177,1897734,2019,1/30/2019 16:14,41.87528847,-87.72407679,"(41.875288466, -87.724076788)"
11575223,JC127181,1/23/2019 18:21,068XX S CHAMPLAIN AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,321,3,20,42,08A,1181741,1859897,2019,1/30/2019 16:14,41.77078767,-87.60935781,"(41.770787673, -87.60935781)"
11575224,JC127189,1/17/2019 18:00,039XX N NEWLAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1632,16,38,17,26,1129360,1925407,2019,1/26/2019 16:02,41.95160685,-87.79987799,"(41.951606846, -87.799877988)"
11575229,JC127030,1/23/2019 16:14,005XX E 67TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,FALSE,FALSE,321,3,20,42,04A,1180834,1860702,2019,1/30/2019 16:14,41.77301758,-87.61265777,"(41.773017577, -87.61265777)"
11575230,JC127204,1/17/2019 21:30,050XX W CORNELIA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1634,16,31,15,26,1142101,1922799,2019,1/26/2019 16:02,41.94422308,-87.75310648,"(41.944223082, -87.753106479)"
